protocol,SID,CCLASS,CCLASS2,LAC50,HILL,INF,ZERO,MAXR,DATA0,DATA1,DATA2,DATA3,DATA4,DATA5,DATA6,DATA7,DATA8,DATA9,DATA10,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,name,target,smi
s-my-C8-m4-1,NCGC00346739-01,1.3,4,-5.579209439,4.954917313,86.59350109,100.8417225,108.3236969,97.84172245,107.5696468,94.87057606,97.11314017,98.90621479,98.983944,109.5920252,101.5577727,81.80153798,91.59536941,108.3236969,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Retigabine,KCNQ1,CCOC(=O)NC1=CC=C(NCC2=CC=C(F)C=C2)C=C1N
s-my-C8-m4-1,NCGC00346740-01,5,4,NA,NA,NA,NA,97.20697664,100.5064589,100.2890901,99.25337537,101.1652009,99.6422125,105.0290777,103.9737649,101.5498758,105.7205511,104.5575166,97.20697664,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Tamsulosin hydrochloride,ADRA1A,CCOC1=C(OCCNC(C)CC2=CC=C(OC)C(=C2)[S+](N)([O-])=O)C=CC=C1
s-my-C8-m4-1,NCGC00346741-01,2.1,-3,-4.429209439,4.954917313,62.53526187,106.1787885,73.14251631,106.1787885,109.0414651,109.1930555,106.4201257,109.3406449,104.7162628,105.7961971,101.1201407,101.3147375,107.5531676,73.14251631,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Travoprost,TBXA2R,CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)COC2=CC(=CC=C2)C(F)(F)F
s-my-C8-m4-1,NCGC00346743-01,4,-2.1,-4.879209439,2.04374246,-5.036752812,102.3280191,2.84013565,101.3012414,101.6492304,94.62475427,103.7570078,105.5178997,105.1620037,100.4513966,104.2060428,88.96939805,39.99536584,2.84013565,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Givinostat hydrochloride,HDAC1,O.Cl.CCN(CC)CC1=CC2=C(C=C1)C=C(COC(=O)NC3=CC=C(C=C3)C(=O)NO)C=C2
s-my-C8-m4-1,NCGC00346747-02,2.3,4,-4.729209439,4.954917313,72.38270999,99.55494343,72.4947489,93.05494343,98.32409774,98.71509444,103.8458277,105.120379,108.628732,93.91632814,96.95839431,97.14006693,92.32262912,72.4947489,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NCGC00346747-02,NFKB1,CC(O)(C#CC1=CC2=C(CCN2C3=NC(=NC=C3Cl)N)C=C1)C4=NC=CS4
s-my-C8-m4-1,NCGC00346802-01,1.3,4,-5.129209439,1.331,76.96094266,94.3338197,77.77308883,94.3338197,90.63631966,94.07769541,93.8039693,93.52424637,97.51515249,98.94522414,89.50558902,87.72610135,82.23973533,77.77308883,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Glycyl-H-1152,ROCK2,C[C@H]1CN(CCCN1[S+]([O-])(=O)C2=CC=CC3=C2C(=CN=C3)C)C(=O)CN
s-my-C8-m4-1,NCGC00346803-01,1.3,-2.4,-5.429209439,4.954917313,89.45688489,111.9696083,86.04233879,106.4696083,116.8774955,114.361868,112.6743056,114.3843972,104.3068687,112.8929723,113.6148349,92.31824294,93.88672172,86.04233879,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NSC-87877,PTP2C,OC1=C(C=C(C2=CC=CN=C12)[S+](O)([O-])=O)\N=N\C3=CC=C4C=C(C=CC4=C3)[S+](O)([O-])=O
s-my-C8-m4-1,NCGC00346804-01,1.3,4,-4.979209439,4.954917313,90.16345417,108.4467203,91.29399852,106.9467203,108.7700212,109.5491453,104.4034387,110.6070025,100.8523498,107.5873945,116.2430017,110.3023115,91.53102787,91.29399852,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,EO-1428,MAPK14,CC1=CC=CC=C1C(=O)C2=CC=C(NC3=C(N)C=C(Br)C=C3)C=C2Cl
s-my-C8-m4-1,NCGC00346805-01,2.3,4,-4.729209439,0.8,73.02274784,109.1308706,81.87410164,106.1308706,108.9527324,113.9679628,104.4611932,102.2322368,114.7213303,114.2407709,103.3532232,89.65280002,101.0364038,81.87410164,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,XRP-44X,TUBB,CC1=N[N](C2=CC=CC=C2)C(=C1)C(=O)N3CCN(CC3)C4=CC(=CC=C4)Cl
s-my-C8-m4-1,NCGC00346806-01,4,-3,-4.479209439,4.954917313,-18.16734432,96.13907119,0.60251157,100.4421706,91.09864424,85.38693266,92.71514834,90.56941642,103.4104757,93.99761278,99.51268309,108.1799957,93.04764453,0.60251157,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Endoxifen,PRKCA,CC\C(C1=CC=CC=C1)=C(\C2=CC=C(O)C=C2)C3=CC=C(OCCNC)C=C3
s-my-C8-m4-1,NCGC00346807-01,1.3,-1.2,-5.629209439,2.252647877,68.40337788,104.0940611,60.58593357,98.09406112,106.4804436,99.31495144,104.49113,103.9961081,107.3918675,109.3797324,92.76291229,68.01890594,81.07677793,60.58593357,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,LRRK2-IN-1,LRRK2,COC1=C(NC2=NC=C3N(C)C(=O)C4=C(C=CC=C4)N(C)C3=N2)C=CC(=C1)C(=O)N5CCC(CC5)N6CCN(C)CC6
s-my-C8-m4-1,NCGC00346808-01,1.3,4,-8.829209439,4.094972986,104.8346036,113.0979394,96.82759378,112.5979394,105.8445218,105.2007062,98.21182623,105.8535955,106.6833244,107.0925939,100.7830837,109.1804615,105.4384887,96.82759378,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,GNF 2,ABL1,NC(=O)C1=CC(=CC=C1)C2=NC=NC(=C2)NC3=CC=C(OC(F)(F)F)C=C3
s-my-C8-m4-1,NCGC00346822-01,4,-3,-4.579209439,4.094972986,20.19784604,101.3335207,27.75152654,101.3567781,95.44245031,103.8664023,100.7432564,105.7926446,100.7808093,107.9841009,102.49419,94.05732512,91.72328334,27.75152654,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Idronoxil,SPHK1,OC1=CC=C(C=C1)C/2=C/C3=C(OC2)C=C(O)C=C3
s-my-C8-m4-1,NCGC00346824-01,1.3,4,-6.129209439,1.66043581,96.88746577,104.0889982,100.9526989,100.0889982,107.6920749,105.6096855,103.8861592,101.9494591,104.1818241,100.8673667,99.04099865,94.92105451,98.24375075,100.9526989,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,3-Bromopyruvate,HK2,CCOC(=O)C(=O)CBr
s-my-C8-m4-1,NCGC00346825-01,5,4,NA,NA,NA,NA,79.22322102,107.3249218,94.70230889,99.58680531,91.32979257,93.68162013,101.6350384,107.4646502,99.73728886,104.982168,93.12566472,79.22322102,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,10074-G5,MYC,[O-][N+](=O)C1=CC=C(NC2=CC=CC=C2C3=CC=CC=C3)C4=NON=C14
s-my-C8-m4-1,NCGC00346826-01,5,4,NA,NA,NA,NA,92.9116792,98.56158497,98.49820629,97.42155932,102.1210281,95.10170629,108.2927602,111.3212929,119.0506336,93.91103242,96.41852937,92.9116792,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,HPI-1,SMO,COCCOC(=O)C/1=C(C)/NC/2=C(C1C3=CC=CC(=C3)O)/C(=O)CC(C2)C4=C(OC)C=CC=C4
s-my-C8-m4-1,NCGC00346827-01,4,-1.1,-6.129209439,1.331,11.66222748,101.4422535,6.03677599,93.93445545,106.1407497,99.50445788,103.7983015,97.78266324,92.89658897,63.06483654,30.06220948,27.2727201,13.68758741,6.03677599,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,7-Hydroxystaurosporine,CDK1,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)[N]3C4=C(C=CC=C4)C5=C6[C@H](O)NC(=O)C6=C7C8=C(C=CC=C8)[N]2C7=C35
s-my-C8-m4-1,NCGC00346829-01,5,4,NA,NA,NA,NA,99.60993695,100.0437501,104.8968652,109.5371414,105.2501763,96.72639995,97.49172623,110.7376486,97.29699141,106.1284421,102.0570535,99.60993695,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Fotemustine,NA,CCO[P](=O)(OCC)C(C)NC(=O)N(CCCl)N=O
s-my-C8-m4-1,NCGC00346830-01,1.1,-1.2,-7.429209439,2.847271214,58.41188251,100.3924445,67.39890139,98.43008047,100.4695079,102.8096764,93.06494578,67.66543723,52.0569576,55.55294352,56.74447793,59.17860634,59.25527188,67.39890139,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NSC-48006,DNMT1,NC\1=N\C(=O)N(\C=C1F)[C@H]2C[C@H](O)[C@@H](CO)O2
s-my-C8-m4-1,NCGC00346832-01,2.3,-2.2,-4.779209439,1.372261,36.5830661,102.6040327,43.94751396,96.60403265,106.7854502,102.8528033,97.65151635,105.4638671,100.6282625,107.2846316,102.357625,81.75188943,81.40989082,43.94751396,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Terameprocol,NA,COC1=C(OC)C=C(C[C@H](C)[C@H](C)CC2=CC(=C(OC)C=C2)OC)C=C1
s-my-C8-m4-1,NCGC00346835-01,1.3,4,-8.890414661,4.954917313,109.6623926,103.6623926,108.2365868,103.6623926,106.162406,113.9332069,109.0413176,108.5202458,109.1178879,110.7081299,110.3610354,109.5832938,109.3536505,108.2365868,0.00039023,0.001170645,0.003511889,0.010535668,0.031606959,0.094820876,0.284462673,0.853387972,2.560163871,7.680491567,23.04147465,2-Iminobiotin,NOS2,OC(=O)CCCC[C@@H]1SC[C@@H]2NC(=N)N[C@H]12
s-my-C8-m4-1,NCGC00346836-01,2.3,4,-4.679209439,1.4163171,71.45860058,94.69603999,76.08150715,89.19603999,94.58680417,90.56993655,100.264811,92.81849147,95.99252093,104.022253,91.85630105,89.43579609,87.57186145,76.08150715,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,GSK-2334470,PDPK1,CNC1=NC(=CC(=N1)C2=CC3=C(C=C2)C(=N[NH]3)N)N4C[C@H](CC[C@H]4C)C(=O)NC5CCCCC5
s-my-C8-m4-1,NCGC00346837-01,2.1,-3,-4.429209439,4.954917313,53.74225125,102.8425975,64.799272,97.84259746,105.6129694,99.95831332,102.0125166,106.140591,102.1666115,104.9720305,101.7429415,100.3006435,109.2828286,64.799272,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,JZL-195,MGLL,[O-][N+](=O)C1=CC=C(OC(=O)N2CCN(CC2)CC3=CC=CC(=C3)OC4=CC=CC=C4)C=C1
s-my-C8-m4-1,NCGC00346838-01,1.3,4,-4.929209439,0.2,116.8561316,99.35613161,113.5157106,97.85613161,105.6502745,101.4941698,105.6911112,102.7304896,107.9157397,101.163546,108.0975351,104.7592658,105.6630793,113.5157106,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Secoisolariciresinol,NA,COC1=CC(=CC=C1O)C[C@@H](CO)[C@H](CO)CC2=CC(=C(O)C=C2)OC
s-my-C8-m4-1,NCGC00346839-01,1.3,4,-8.929209439,4.954917313,102.7160311,124.1095392,105.9058474,121.6095392,103.6188624,95.44828243,105.3942924,103.3262793,101.9932794,103.4090919,101.6838997,109.8535369,99.3575098,105.9058474,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,4-Quinazolinamine,EGFR,NC1=C2C=CC=CC2=NC=N1
s-my-C8-m4-1,NCGC00346840-01,2.3,4,-4.429209439,4.954917313,86.19062523,103.9603728,90.23558316,100.4603728,100.6217685,109.209392,105.6458126,101.7800093,105.2499781,106.9815758,102.0185434,101.4007428,107.3615029,90.23558316,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Tubacin,HDAC6,OCC1=CC=C(C=C1)[C@@H]2C[C@H](CSC3=NC(=C(O3)C4=CC=CC=C4)C5=CC=CC=C5)O[C@@H](O2)C6=CC=C(NC(=O)CCCCCCC(=O)NO)C=C6
s-my-C8-m4-1,NCGC00346841-01,1.3,4,-8.079209439,3.929472986,94.46463475,110.1643853,89.87685603,110.6643853,109.942519,104.6910232,93.0221814,91.3953306,103.93288,96.69434522,94.52907971,99.69917932,88.83125984,89.87685603,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,LY-411575,NOTCH1,C[C@H](NC(=O)[C@@H](O)C1=CC(=CC(=C1)F)F)C(=O)N[C@@H]2C(=O)N(C)C3=C(C=CC=C3)C4=C2C=CC=C4
s-my-C8-m4-1,NCGC00346842-01,2.3,4,-5.090414661,0.8,96.3480506,110.1764334,100.1527811,109.1764334,112.1740345,110.2376584,107.9277882,110.4153067,109.6780893,110.8722694,107.8243055,104.9628542,104.4756994,100.1527811,0.00039023,0.001170645,0.003511889,0.010535668,0.031606959,0.094820876,0.284462673,0.853387972,2.560163871,7.680491567,23.04147465,Indoximod,IDO1,C[N]1C=C(C[C@@H](N)C(O)=O)C2=C1C=CC=C2
s-my-C8-m4-1,NCGC00346874-01,5,4,NA,NA,NA,NA,106.7857249,110.0477318,101.3912782,99.72804659,105.6463574,107.6039674,106.719107,103.2496672,114.2307114,104.9174713,106.4081286,106.7857249,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,PD-134308,CCKB,C[C@](CC1=C[NH]C2=CC=CC=C12)(NC(=O)OC3C4CC5CC(C4)CC3C5)C(=O)NC[C@H](NC(=O)CCC(O)=O)C6=CC=CC=C6
s-my-C8-m4-1,NCGC00346875-01,2.3,4,-4.679209439,4.094972986,93.97661029,108.6138334,94.41614747,106.6138334,105.6768871,107.6105133,112.829742,106.2730893,110.2661578,113.8796826,107.6268888,108.4475606,104.9628583,94.41614747,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,BMS-299897,NOTCH1,C[C@@H](N(C1=CC(=CC=C1F)F)[S+]([O-])(=O)C2=CC=C(Cl)C=C2)C3=CC=C(F)C=C3CCCC(O)=O
s-my-C8-m4-1,NCGC00346876-01,5,4,NA,NA,NA,NA,113.1651755,103.5064718,105.1239126,110.552449,108.2567846,106.7217889,109.7716215,103.6148882,109.2391316,108.3726086,102.5826305,113.1651755,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,PX-12,TXNRD1,CCC(C)SSC1=NC=C[NH]1
s-my-C8-m4-1,NCGC00346877-01,5,4,NA,NA,NA,NA,86.88748006,94.49051044,88.09205586,89.59343493,86.9053077,87.48086859,91.46239457,93.59093,90.60606122,90.80326984,90.20603811,86.88748006,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Batimastat,MMP1,CNC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(C)C)[C@H](CSC2=CC=CS2)C(=O)NO
s-my-C8-m4-1,NCGC00346878-01,2.3,4,-4.579209439,4.094972986,83.58266619,99.69283415,84.93436085,89.19283415,104.6157705,95.81208014,103.2667127,102.1236024,102.9201452,99.52848765,102.8052934,98.5686143,98.26267509,84.93436085,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,SU-5402,FGFR,CC1=C[NH]C(=C1CCC(O)=O)\C=C\2C(=O)NC3=CC=CC=C23
s-my-C8-m4-1,NCGC00346879-01,1.1,4,-5.629209439,4.954917313,85.9397836,105.8899362,86.77725797,101.8899362,106.3831367,104.8126164,107.7646764,108.4390238,105.6696552,104.8152897,103.574909,83.1814757,87.82099932,86.77725797,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,PNU-74654,WNT5A,CC1=CC=C(O1)/C=N/NC(=O)C2=C(OC3=CC=CC=C3)C=CC=C2
s-my-C8-m4-1,NCGC00346880-01,5,4,NA,NA,NA,NA,104.8339077,109.39492,107.1184469,108.118514,100.3275844,110.9444645,103.9212829,107.0736094,109.2123043,100.2535289,103.7826895,104.8339077,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Indiplon,GABRA1,CN(C(C)=O)C1=CC=CC(=C1)C2=CC=NC3=C(C=N[N]23)C(=O)C4=CC=CS4
s-my-C8-m4-1,NCGC00346881-01,1.3,4,-5.279209439,0.3,114.9864218,94.2777763,109.9538798,92.9864218,102.8807862,98.73646185,104.0793298,101.9110682,97.07495882,91.97921722,98.26928642,105.6359717,110.6095836,109.9538798,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,APR-246,TP53,COCC1(CO)N2CCC(CC2)C1=O
s-my-C8-m4-1,NCGC00346882-01,2.1,-2.2,-4.579209439,2.121066706,14.22179505,106.737063,35.24419285,107.189186,103.8828037,103.6932546,109.7654228,108.5794546,106.0860877,107.4179143,108.9525856,100.1941485,86.53624416,35.24419285,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,AS-1949490,INPPL1,C[C@H](NC(=O)C1=C(OCC2=CC=C(Cl)C=C2)C=CS1)C3=CC=CC=C3
s-my-C8-m4-1,NCGC00346883-01,4,-3,-4.479209439,4.954917313,6.059999705,108.3644592,22.61865655,99.36445919,109.7935459,102.8470839,111.4212617,110.0196194,106.1120673,113.209455,103.5155233,112.1281073,113.9941156,22.61865655,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,6-Bromoindirubin-3'-acetoxime,GSK3B,CC(=O)O\N=C1\C(NC2=CC=CC=C12)=C3/C(=O)NC4=C3C=CC(=C4)Br
s-my-C8-m4-1,NCGC00346884-01,4,-3,-4.429209439,4.954917313,-2.40286672,97.52024763,21.03872007,94.29367879,97.0833236,100.1239121,98.22153272,95.47652071,106.5073433,91.12905206,92.41561554,99.19866135,100.5503936,21.03872007,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Eeyarestatin I,NA,CC1(C)C(N(O)C(=O)NC2=CC=C(Cl)C=C2)N(C(=O)N1CC(=O)N\N=C\C=C\C3=CC=C(O3)[N+]([O-])=O)C4=CC=C(Cl)C=C4
s-my-C8-m4-1,NCGC00346885-01,1.3,4,-8.129209439,4.954917313,108.7629136,97.16667768,103.3014397,103.2629136,91.09938367,101.2530049,122.2811844,101.5971512,112.1774111,107.8616495,107.2865549,109.0401039,102.6686436,103.3014397,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Sipatrigine,SCN2A,CN1CCN(CC1)C2=NC(=C(C=N2)C3=CC(=CC(=C3Cl)Cl)Cl)N
s-my-C8-m4-1,NCGC00346886-01,5,4,NA,NA,NA,NA,103.4452518,100,105.7727566,102.2733537,105.5311093,89.69094879,103.8375964,95.27423095,107.7298882,105.722879,103.3043644,103.4452518,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,YK-4-279,EWSR1,COC1=CC=C(C=C1)C(=O)CC2(O)C(=O)NC3=C(Cl)C=CC(=C23)Cl
s-my-C8-m4-1,NCGC00346887-01,1.3,4,-5.929209439,0.2,119.3651091,100.3651091,104.2065735,102.3651091,104.4995591,105.1466571,104.9482943,112.7370867,104.2935006,108.264968,113.065303,107.3711869,115.1792506,104.2065735,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,TCN-201,GRIN2A,[O-][S+](=O)(NCC1=CC=C(C=C1)C(=O)NNC(=O)C2=CC=CC=C2)C3=CC(=C(F)C=C3)Cl
s-my-C8-m4-1,NCGC00346888-01,2.1,-3,-4.429209439,4.954917313,21.72280935,111.1934931,44.12226203,114.1205516,109.59676,118.3928479,111.3634664,116.1576896,108.38286,102.847187,101.9102519,112.5629602,113.5221484,44.12226203,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,UK-383367,NA,NC(=O)C1=NOC(=N1)[C@H](CCCC2CCCCC2)CC(=O)NO
s-my-C8-m4-1,NCGC00346889-01,5,4,NA,NA,NA,NA,82.29131268,92.95277022,87.35214292,99.07243197,89.12606338,92.05215079,102.6773915,80.10466807,102.8074575,94.01490877,96.14135488,82.29131268,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,PF-03716556,NA,CN(CCO)C(=O)C1=C[N]2C=C(C)N=C2C(=C1)N[C@@H]3CCOC4=CC=CC(=C34)C
s-my-C8-m4-1,NCGC00346890-01,2.3,4,-4.379209439,0.3,84.30472467,103.9500568,87.91228003,105.9500568,97.33738561,106.7028826,99.61448287,98.34212513,100.0086772,96.99825284,99.95420906,101.9477284,100.3437799,87.91228003,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Banoxantrone,TOP2A,C[N+](C)([O-])CCNC1=CC=C(NCC[N+](C)(C)[O-])C2=C1C(=O)C3=C(C(=CC=C3O)O)C2=O
s-my-C8-m4-1,NCGC00346891-01,2.3,4,-4.629209439,2.333173377,90.45994894,106.0180141,92.13629314,100.5180141,113.9647894,102.7051038,101.9787927,109.8624065,101.5572564,112.5710382,108.1098,102.6974817,102.8516009,92.13629314,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Pyroxamide,HDAC1,ONC(=O)CCCCCCC(=O)NC1=CC=CN=C1
s-my-C8-m4-1,NCGC00346893-01,1.3,4,-5.379209439,3.511748169,97.42189921,104.8938133,105.4001755,106.3938133,102.8795232,103.1678379,103.2840866,100.2561039,108.5233541,109.0100048,105.1454482,100.0670876,97.66721822,105.4001755,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,SL-0101-1,RPS6KA1,CC1OC(OC/2=C(/OC3=C(C(=CC(=C3)O)O)C2=O)C4=CC=C(O)C=C4)C(O)C(OC(C)=O)C1OC(C)=O
s-my-C8-m4-1,NCGC00346894-01,1.3,4,-8.029209439,4.954917313,101.5185632,115.0255573,104.4384566,111.5255573,118.9568351,112.1472377,99.58303727,106.5822055,104.2672063,97.93168461,97.76972893,99.81419282,102.2459759,104.4384566,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Valspodar,ABCBA,C/C=C/C[C@@H](C)C(=O)[C@@H]1N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@@H](NC1=O)C(C)C)C(C)C
s-my-C8-m4-1,NCGC00346895-01,1.3,4,-5.929209439,4.954917313,97.63099192,103.1325953,95.54792582,102.6325953,102.599144,100.6324772,106.7951402,100.9991764,100.940684,105.8933229,97.19649553,96.95005568,101.9098753,95.54792582,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Amastatin,LAP3,CC(C)C[C@@H](N)[C@H](O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(O)=O)C(O)=O
s-my-C8-m4-1,NCGC00346896-01,5,4,NA,NA,NA,NA,88.70594625,113.7695476,96.7778369,100.9674078,98.06277726,101.1602711,101.5289629,95.59718941,112.3625028,108.8873782,107.1025462,88.70594625,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,MCOPPB,OPRL1,CC1(CCCCCCC1)N2CCC(CC2)[N]3C4=C(C=CC=C4)N=C3[C@@H]5CCCNC5
s-my-C8-m4-1,NCGC00346930-01,5,4,NA,NA,NA,NA,109.928625,103.9378649,103.9622186,105.1872873,97.22898995,102.7115038,104.2729935,104.972693,111.3443985,97.44175122,107.812634,109.928625,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Picoplatin,NA,CC\1=C/C=C\C=[N]1[Pt](N)(Cl)Cl
s-my-C8-m4-1,NCGC00346931-01,2.1,-2.2,-4.779209439,0.8,5.439355888,108.117453,30.34089607,108.1582091,107.7537647,107.4784654,110.4720897,110.7484571,106.1536148,99.53434962,82.89807861,84.13985008,66.13156456,30.34089607,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NVP-TAE226,PTK2,CNC(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=CC=C(C=C3OC)N4CCOCC4
s-my-C8-m4-1,NCGC00346932-01,2.3,4,-4.779209439,3.131998336,97.00413758,107.3498512,97.39508985,106.8498512,109.5666093,109.8103723,107.5590583,106.2736598,107.4979205,103.3388419,109.2966099,107.2423153,102.5849074,97.39508985,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,SB-3CT,MMP2,[O-][S+](=O)(CC1CS1)C2=CC=C(OC3=CC=CC=C3)C=C2
